Player,Squad,Age,Pos_clean,Comp,valor_real,valor_predicho,diferencia,diferencia_pct
László Bénes,Union Berlin,26.0,MF,de Bundesliga,4.0,4.7963595,0.7963595390319824,0.1990898847579956
Fodé Ballo-Touré,Le Havre,27.0,DF,fr Ligue 1,2.2,2.5725894,0.37258939743041974,0.16935881701382716
Nampalys Mendy,Lens,32.0,MF,fr Ligue 1,4.0,2.249491,-1.7505090236663818,-0.43762725591659546
Duván Zapata,Torino,33.0,FW,it Serie A,4.5,3.880892,-0.6191079616546631,-0.1375795470343696
Héctor Fort,Barcelona,17.0,DF,es La Liga,11.000000000000002,7.5482826,-3.451717376708986,-0.31379248879172594
Martin Terrier,Leverkusen,27.0,MF,de Bundesliga,17.999999999999996,4.998564,-13.001436233520504,-0.7223020129733615
Ilias Akhomach,Villarreal,20.0,MF,es La Liga,15.999999999999998,6.2356734,-9.764326572418211,-0.6102704107761383
Joseph Aidoo,Valladolid,28.0,DF,es La Liga,2.2,2.5063226,0.30632262229919416,0.1392375555905428
Yoel Lago,Celta Vigo,20.0,DF,es La Liga,2.0,4.1007257,2.1007256507873535,1.0503628253936768
Mahamadou Diawara,Le Havre,19.0,MF,fr Ligue 1,3.0000000000000004,4.3747287,1.374728679656982,0.4582428932189939
Ross Barkley,Aston Villa,30.0,MF,eng Premier League,6.999999999999999,7.893277,0.8932771682739267,0.1276110240391324
Danilo,Juventus,33.0,DF,it Serie A,3.0000000000000004,2.455126,-0.544873952865601,-0.1816246509552003
Nikola Maksimović,Montpellier,32.0,DF,fr Ligue 1,1.45,2.652379,1.202379035949707,0.8292269213446256
Héctor Bellerín,Betis,29.0,DF,es La Liga,3.0000000000000004,3.4156876,0.4156875610351558,0.13856252034505193
Ryan Sessegnon,Fulham,24.0,FW,eng Premier League,15.999999999999998,19.988184,3.9881839752197283,0.24926149845123305
Pierre Cornud,Saint-Étienne,27.0,DF,fr Ligue 1,1.8,2.910746,1.1107460975646972,0.6170811653137207
Florian Ayé,Auxerre,27.0,FW,fr Ligue 1,2.2,3.5915468,1.3915467739105223,0.6325212608684192
Elye Wahi,Marseille,21.0,FW,fr Ligue 1,23.0,16.3342,-6.665800094604492,-0.2898173954175866
Tim Iroegbunam,Everton,21.0,MF,eng Premier League,10.000000000000002,10.888314,0.8883142471313459,0.08883142471313457
Matteo Prati,Cagliari,20.0,MF,it Serie A,6.999999999999999,5.7356086,-1.2643914222717276,-0.18062734603881825
Jordan Teze,Monaco,24.0,DF,fr Ligue 1,10.000000000000002,5.0617228,-4.938277244567873,-0.4938277244567872
José Gragera,Espanyol,23.0,MF,es La Liga,3.0000000000000004,2.7383041,-0.2616958618164067,-0.08723195393880222
Carl Johansson,Holstein Kiel,30.0,DF,de Bundesliga,1.5,2.899892,1.3998920917510986,0.9332613945007324
Daler Kuzyaev,Le Havre,31.0,MF,fr Ligue 1,4.5,2.6397896,-1.8602104187011719,-0.41338009304470485
Lucas Tousart,Union Berlin,27.0,MF,de Bundesliga,3.5,4.17392,0.6739201545715332,0.19254861559186662
Luka Jović,Milan,26.0,FW,it Serie A,5.5,5.46603,-0.033969879150390625,-0.006176341663707386
Aster Vranckx,Wolfsburg,21.0,MF,de Bundesliga,7.999999999999998,2.9728832,-5.0271167755126935,-0.6283895969390868
Caleb Ekuban,Genoa,30.0,FW,it Serie A,2.3,3.051763,0.7517630577087404,0.3268535033516263
Marcão,Sevilla,28.0,DF,es La Liga,3.0000000000000004,3.009357,0.009356975555419478,0.0031189918518064923
Martin Frese,Hellas Verona,26.0,DF,it Serie A,3.0000000000000004,3.4159338,0.4159338474273677,0.13864461580912255
John Stones,Manchester City,30.0,DF,eng Premier League,26.000000000000004,11.504127,-14.495873451232914,-0.5575335942781889
Yan Diomandé,Leganés,17.0,MF,es La Liga,2.5,4.166558,1.666557788848877,0.6666231155395508
Alessandro Circati,Parma,20.0,DF,it Serie A,9.000000000000002,5.974003,-3.025997161865236,-0.33622190687391507
Jonathan Ikone,Como,26.0,FW,it Serie A,7.999999999999998,4.690578,-3.309422016143797,-0.41367775201797474
Andrew Omobamidele,Strasbourg,22.0,DF,fr Ligue 1,9.000000000000002,4.1152534,-4.884746551513674,-0.5427496168348526
Filippo Terracciano,Milan,21.0,DF,it Serie A,4.2,4.8511314,0.6511314392089842,0.15503129504975813
Jean-Kevin Duverne,Nantes,27.0,DF,fr Ligue 1,3.5,3.450675,-0.049324989318847656,-0.01409285409109933
Andreas Skov Olsen,Wolfsburg,24.0,FW,de Bundesliga,15.0,6.2734394,-8.726560592651367,-0.5817707061767579
Jhon Solis,Girona,19.0,MF,es La Liga,3.5,4.6783586,1.178358554840088,0.33667387281145367
Nicola Zalewski,Roma,22.0,DF,it Serie A,13.0,6.0034137,-6.996586322784424,-0.5381989479064941
Dani Gómez,Valencia,26.0,FW,es La Liga,2.2,2.9051566,0.7051566123962401,0.32052573290738184
Bamba Dieng,Angers,24.0,FW,fr Ligue 1,4.0,4.543943,0.543942928314209,0.13598573207855225
Douglas Luiz,Juventus,26.0,MF,it Serie A,31.0,6.401503,-24.598496913909912,-0.7934999004487069
Ben Old,Saint-Étienne,21.0,FW,fr Ligue 1,1.7,3.4799936,1.7799935817718506,1.0470550481010887
Michael Kayode,Brentford,20.0,DF,eng Premier League,18.999999999999996,19.252247,0.2522468566894567,0.01327615035207667
Marko Arnautović,Inter,35.0,FW,it Serie A,4.0,3.56952,-0.4304800033569336,-0.1076200008392334
Oleksandr Zinchenko,Arsenal,27.0,DF,eng Premier League,21.0,14.664485,-6.335515022277832,-0.3016911915370396
Joe Gomez,Liverpool,27.0,DF,eng Premier League,21.0,14.244772,-6.755228042602539,-0.3216775258382161
Amine Harit,Marseille,27.0,MF,fr Ligue 1,9.000000000000002,5.2263265,-3.7736735343933123,-0.4192970593770346
Tanguy Nianzou,Sevilla,22.0,DF,es La Liga,2.5,3.3683646,0.8683645725250244,0.34734582901000977
Diego Gómez,Brighton,21.0,MF,eng Premier League,15.0,14.484482,-0.5155181884765625,-0.034367879231770836
Timo Werner,Tottenham,28.0,FW,eng Premier League,17.999999999999996,14.078295,-3.921705245971676,-0.21787251366509316
Rodrigo Riquelme,Atlético Madrid,24.0,MF,es La Liga,13.0,6.716024,-6.283976078033447,-0.4833827752333421
Javier Manquillo,Celta Vigo,30.0,DF,es La Liga,2.8,2.7480347,-0.051965284347534,-0.01855903012411929
Tino Kadewere,Nantes,28.0,MF,fr Ligue 1,3.5,3.8561199,0.35611987113952637,0.10174853461129325
Krépin Diatta,Monaco,25.0,DF,fr Ligue 1,7.999999999999998,4.79775,-3.2022500038146955,-0.40028125047683705
Justin Devenny,Crystal Palace,20.0,MF,eng Premier League,6.999999999999999,13.112987,6.112986564636231,0.8732837949480332
Richarlison,Tottenham,27.0,FW,eng Premier League,21.0,15.088602,-5.911397933959961,-0.2814951397123791
Silvan Widmer,Mainz 05,31.0,DF,de Bundesliga,2.2,2.846951,0.6469510078430174,0.29406863992864424
Ümit Akdag,Toulouse,20.0,DF,fr Ligue 1,1.6,4.2290645,2.6290644645690917,1.6431652903556822
Kacper Urbanski,Monza,19.0,MF,it Serie A,6.999999999999999,4.9054017,-2.0945982933044425,-0.2992283276149204
Pica,Alavés,22.0,DF,es La Liga,1.05,2.4717717,1.4217717170715332,1.3540683019728887
Raheem Sterling,Arsenal,29.0,FW,eng Premier League,11.000000000000002,9.153254,-1.8467464447021502,-0.16788604042746819
Julian Araujo,Bournemouth,22.0,DF,eng Premier League,11.000000000000002,9.28429,-1.7157096862792987,-0.1559736078435726
Jonas Martin,Brest,34.0,MF,fr Ligue 1,1.6,1.8755879,0.27558794021606436,0.17224246263504023
Óscar Trejo,Rayo Vallecano,36.0,MF,es La Liga,1.5,1.8145092,0.31450915336608887,0.20967276891072592
Jarell Quansah,Liverpool,21.0,DF,eng Premier League,21.0,14.452069,-6.547930717468262,-0.3118062246413458
Jesper Karlsson,Lecce,26.0,FW,it Serie A,4.999999999999999,3.8904972,-1.1095027923583975,-0.22190055847167955
Daniel Fila,Venezia,21.0,FW,it Serie A,4.0,4.857752,0.8577518463134766,0.21443796157836914
Axel Disasi,Aston Villa,26.0,DF,eng Premier League,23.0,15.869625,-7.130374908447266,-0.3100163003672724
Tommy Doyle,Wolves,22.0,MF,eng Premier League,11.000000000000002,15.784388,4.784387588500975,0.4349443262273613
Reiss Nelson,Fulham,24.0,FW,eng Premier League,17.0,18.060112,1.0601119995117188,0.06235952938304228
William Carvalho,Betis,32.0,MF,es La Liga,4.0,2.3263392,-1.6736607551574707,-0.4184151887893677
Nathaniel Clyne,Crystal Palace,33.0,DF,eng Premier League,2.0,1.9400929,-0.05990707874298096,-0.02995353937149048
Pierrick Capelle,Angers,37.0,MF,fr Ligue 1,1.2,1.4729224,0.27292244434356694,0.22743537028630578
Welington,Southampton,23.0,DF,eng Premier League,4.0,6.4549437,2.4549436569213867,0.6137359142303467
Kosta Nedeljković,RB Leipzig,18.0,DF,de Bundesliga,11.000000000000002,5.3056483,-5.6943516731262225,-0.5176683339205655
Benito Ramírez,Las Palmas,29.0,DF,es La Liga,1.6,3.361126,1.7611259460449218,1.100703716278076
Lamare Bogarde,Aston Villa,20.0,DF,eng Premier League,6.999999999999999,9.959135,2.959135055541993,0.42273357936314193
Samuele Vignato,Monza,20.0,MF,it Serie A,4.5,3.3461094,-1.153890609741211,-0.2564201354980469
Ismaël Koné,Rennes,22.0,MF,fr Ligue 1,10.000000000000002,5.6168146,-4.383185386657717,-0.4383185386657716
Devyne Rensch,Roma,21.0,DF,it Serie A,11.000000000000002,5.999628,-5.0003719329834,-0.4545792666348545
Rafael Tolói,Atalanta,33.0,DF,it Serie A,3.5,2.1340437,-1.3659563064575195,-0.39027323041643414
Lukas Nmecha,Wolfsburg,25.0,FW,de Bundesliga,4.0,5.227963,1.2279629707336426,0.30699074268341064
Koji Miyoshi,Bochum,27.0,FW,de Bundesliga,2.5,3.591117,1.0911169052124023,0.4364467620849609
Abdou Harroui,Hellas Verona,26.0,MF,it Serie A,2.8,5.652234,2.8522340774536135,1.0186550276620048
Alfonso Pedraza,Villarreal,28.0,DF,es La Liga,3.5,4.1319933,0.631993293762207,0.1805695125034877
Abdón Prats,Mallorca,31.0,FW,es La Liga,2.2,2.8396332,0.6396332263946531,0.29074237563393324
Rafik Messali,Toulouse,21.0,DF,fr Ligue 1,1.8,4.1755776,2.3755776405334474,1.3197653558519151
Pere Milla,Espanyol,31.0,MF,es La Liga,2.2,3.5077567,1.30775671005249,0.5944348682056773
Fabio Carvalho,Brentford,21.0,FW,eng Premier League,15.0,13.283825,-1.7161750793457031,-0.1144116719563802
Julián Malatini,Werder Bremen,23.0,DF,de Bundesliga,3.5,5.112717,1.6127171516418457,0.46077632904052734
James Sands,St. Pauli,24.0,MF,de Bundesliga,4.0,3.8697066,-0.1302933692932129,-0.03257334232330322
Cheick Doucouré,Crystal Palace,24.0,MF,eng Premier League,26.000000000000004,10.593958,-15.406042098999027,-0.5925400807307317
Mohamed Kaba,Lecce,22.0,MF,it Serie A,3.0000000000000004,3.9411986,0.9411985874176021,0.31373286247253396
James Hill,Bournemouth,22.0,DF,eng Premier League,4.0,9.38417,5.384169578552246,1.3460423946380615
Drissa Camara,Parma,22.0,MF,it Serie A,2.5,3.707652,1.2076520919799805,0.4830608367919922
Nicolas Pays,Montpellier,20.0,FW,fr Ligue 1,1.7,3.4887831,1.7887831211090088,1.0522253653582405
Tomás Palacios,Monza,21.0,DF,it Serie A,4.999999999999999,4.2519827,-0.7480173110961905,-0.14960346221923812
Leonardo Pavoletti,Cagliari,35.0,FW,it Serie A,1.7,3.8238537,2.1238537311553953,1.249325724209056
Álvaro Aguado,Espanyol,28.0,MF,es La Liga,4.0,3.7798016,-0.220198392868042,-0.0550495982170105
Junior Ndiaye,Montpellier,19.0,FW,fr Ligue 1,1.05,2.8939087,1.8439087390899658,1.7561035610380626
Yerson Mosquera,Wolves,23.0,DF,eng Premier League,9.000000000000002,9.685692,0.685691833496092,0.07618798149956577
Soumaïla Coulibaly,Brest,20.0,DF,fr Ligue 1,9.000000000000002,5.4612875,-3.5387125015258807,-0.39319027794732
Alexis Sánchez,Udinese,35.0,FW,it Serie A,2.5,2.1455414,-0.3544585704803467,-0.14178342819213868
Ameen Al-Dakhil,Stuttgart,22.0,DF,de Bundesliga,8.5,4.414002,-4.085998058319092,-0.48070565391989317
Federico Barba,Como,30.0,DF,it Serie A,1.5,2.8472993,1.347299337387085,0.8981995582580566
Mahamadou Nagida,Rennes,19.0,DF,fr Ligue 1,1.8,3.8011584,2.001158428192139,1.111754682328966
Mihailo Ristić,Celta Vigo,28.0,DF,es La Liga,1.9000000000000001,3.443019,1.5430189132690428,0.8121152175100225
Paulo Azzi,Cagliari,30.0,DF,it Serie A,1.8,2.7271576,0.9271575927734375,0.5150875515407985
Bamo Meïté,Montpellier,22.0,DF,fr Ligue 1,4.999999999999999,2.8665233,-2.133476734161376,-0.4266953468322753
Elseid Hysaj,Lazio,30.0,DF,it Serie A,2.5,3.1139143,0.6139142513275146,0.24556570053100585
Jesús Navas,Sevilla,38.0,FW,es La Liga,3.5,1.7178675,-1.7821325063705444,-0.5091807161058698
Jacob Ondrejka,Parma,21.0,MF,it Serie A,9.000000000000002,7.383018,-1.6169819831848162,-0.1796646647983129
Giovanni Simeone,Napoli,29.0,FW,it Serie A,6.0,3.5670617,-2.43293833732605,-0.405489722887675
Víctor Meseguer,Valladolid,25.0,MF,es La Liga,2.5,3.044122,0.5441219806671143,0.2176487922668457
Hamzat Ojediran,Lens,20.0,MF,fr Ligue 1,2.8,3.7923281,0.9923281192779543,0.3544028997421266
Tajon Buchanan,Villarreal,25.0,MF,es La Liga,6.999999999999999,4.307723,-2.692276954650878,-0.38461099352155403
Taiwo Awoniyi,Nott'ham Forest,26.0,FW,eng Premier League,17.0,11.433588,-5.566411972045898,-0.3274359983556411
Pietro Pellegri,Empoli,23.0,FW,it Serie A,4.0,5.0736322,1.0736322402954102,0.26840806007385254
Jacob Bruun Larsen,Stuttgart,25.0,MF,de Bundesliga,6.0,5.7990003,-0.20099973678588867,-0.033499956130981445
Noah Okafor,Milan,24.0,FW,it Serie A,13.999999999999996,4.2489123,-9.751087665557858,-0.6965062618255614
Sven Botman,Newcastle Utd,24.0,DF,eng Premier League,43.0,16.980589,-26.019411087036133,-0.6051025834194449
Lukas Daschner,Bochum,25.0,MF,de Bundesliga,1.9000000000000001,4.5450544,2.64505443572998,1.3921339135420947
Robert Wagner,St. Pauli,21.0,MF,de Bundesliga,2.4,3.3909552,0.9909552097320558,0.41289800405502325
Cher Ndour,Fiorentina,20.0,MF,it Serie A,6.0,5.1092677,-0.8907322883605957,-0.14845538139343262
Tiago Santos,Lille,22.0,DF,fr Ligue 1,15.999999999999998,6.2229624,-9.777037620544432,-0.6110648512840271
Sébastien Haller,Leganés,30.0,FW,es La Liga,4.0,2.6119359,-1.3880641460418701,-0.34701603651046753
Kelechi Iheanacho,Sevilla,27.0,FW,es La Liga,5.5,5.1158285,-0.3841714859008789,-0.06984936107288707
Roberto López,Leganés,24.0,MF,es La Liga,2.0,3.4429283,1.4429283142089844,0.7214641571044922
Tymoteusz Puchacz,Holstein Kiel,25.0,DF,de Bundesliga,2.5,3.97762,1.4776198863983154,0.5910479545593261
Kevin Zeroli,Monza,19.0,MF,it Serie A,3.0000000000000004,2.774048,-0.22595191001892134,-0.07531730333964044
Salih Özcan,Dortmund,26.0,MF,de Bundesliga,4.999999999999999,3.8728092,-1.1271908283233634,-0.2254381656646727
Kassoum Ouattara,Monaco,19.0,DF,fr Ligue 1,7.999999999999998,6.9442577,-1.0557422637939435,-0.13196778297424297
Ross Stewart,Southampton,28.0,FW,eng Premier League,4.999999999999999,7.6892085,2.6892085075378427,0.5378417015075686
Ali Dembélé,Torino,20.0,DF,it Serie A,1.3,3.2247524,1.924752426147461,1.4805787893442006
Ricardo Pereira,Leicester City,30.0,DF,eng Premier League,5.5,6.3977003,0.897700309753418,0.16321823813698508
Alessio Iovine,Como,33.0,DF,it Serie A,1.4000000000000001,1.7871914,0.3871913909912108,0.27656527927943625
Junior Sambia,Empoli,27.0,DF,it Serie A,3.0000000000000004,3.3257926,0.32579255104064897,0.10859751701354964
Brenner,Udinese,24.0,MF,it Serie A,2.3,3.279124,0.9791240215301515,0.4257060963174572
Dominik Javorček,Holstein Kiel,21.0,DF,de Bundesliga,1.55,2.672745,1.1227449893951416,0.7243516060613816
Ruslan Malinovskyi,Genoa,31.0,MF,it Serie A,3.5,2.7898774,-0.7101225852966309,-0.2028921672276088
Bilal Nadir,Marseille,20.0,MF,fr Ligue 1,6.0,5.4674425,-0.532557487487793,-0.0887595812479655
Florian Neuhaus,Gladbach,27.0,MF,de Bundesliga,4.5,4.236011,-0.2639889717102051,-0.05866421593560113
Milan Škriniar,Paris S-G,29.0,DF,fr Ligue 1,15.999999999999998,3.563708,-12.43629193305969,-0.7772682458162308
Niels Nkounkou,Eint Frankfurt,23.0,DF,de Bundesliga,4.5,5.1220927,0.6220927238464355,0.13824282752143013
Harry Clarke,Ipswich Town,23.0,DF,eng Premier League,5.5,11.952204,6.452203750610352,1.1731279546564275
Fabio Chiarodia,Gladbach,19.0,DF,de Bundesliga,3.0000000000000004,3.9146202,0.9146201610565181,0.3048733870188393
Yussuf Poulsen,RB Leipzig,30.0,FW,de Bundesliga,6.0,3.7072577,-2.2927422523498535,-0.3821237087249756
André Silva,Werder Bremen,28.0,FW,de Bundesliga,4.999999999999999,3.6680472,-1.3319528102874747,-0.266390562057495
Umut Tohumcu,Hoffenheim,19.0,MF,de Bundesliga,6.999999999999999,3.9960692,-3.0039308071136466,-0.4291329724448067
Danilo Veiga,Lecce,21.0,DF,it Serie A,2.0,3.5965757,1.5965757369995117,0.7982878684997559
Amine Salama,Reims,24.0,FW,fr Ligue 1,2.5,2.5495973,0.04959726333618164,0.019838905334472655
Mikkel Kaufmann,Heidenheim,23.0,FW,de Bundesliga,2.2,3.081988,0.8819880962371824,0.4009036801078102
Harvey Elliott,Liverpool,21.0,MF,eng Premier League,31.0,22.066343,-8.933656692504883,-0.28818247395177043
Sergi Canós,Valencia,27.0,MF,es La Liga,3.5,3.0694044,-0.43059563636779785,-0.12302732467651367
Callum Wilson,Newcastle Utd,32.0,FW,eng Premier League,9.000000000000002,3.9234724,-5.076527595520021,-0.5640586217244467
Stefan Lekovic,Monza,20.0,DF,it Serie A,2.6999999999999997,3.1570194,0.457019376754761,0.16926643583509668
Mikey Moore,Tottenham,16.0,FW,eng Premier League,18.999999999999996,15.96064,-3.039360046386715,-0.15996631823087978
Nikolas Veratschnig,Mainz 05,21.0,DF,de Bundesliga,2.5,3.5990133,1.099013328552246,0.4396053314208984
Mahmoud Dahoud,Eint Frankfurt,28.0,MF,de Bundesliga,4.5,4.18684,-0.3131599426269531,-0.06959109836154515
Hugo Guillamón,Valencia,24.0,MF,es La Liga,3.5,2.8098829,-0.6901171207427979,-0.19717632021222795
Endrick,Real Madrid,18.0,FW,es La Liga,36.0,5.9031863,-30.096813678741455,-0.8360226021872627
Sergi Guardiola,Rayo Vallecano,33.0,FW,es La Liga,1.8,1.7599078,-0.04009215831756596,-0.022273421287536645
Arvid Brorsson,Monza,25.0,DF,it Serie A,1.6,2.7634363,1.1634363174438476,0.7271476984024047
Adam Lallana,Southampton,36.0,MF,eng Premier League,1.75,1.9935964,0.24359643459320068,0.13919796262468612
Othmane Maamma,Montpellier,18.0,FW,fr Ligue 1,1.3,2.0586386,0.758638572692871,0.58356813284067
Connor Metcalfe,St. Pauli,24.0,MF,de Bundesliga,3.5,3.4468644,-0.05313563346862793,-0.015181609562465124
Ibrahim Salah,Brest,22.0,FW,fr Ligue 1,4.0,3.8075337,-0.19246625900268555,-0.04811656475067139
Iker Losada,Celta Vigo,22.0,FW,es La Liga,2.5,3.1052065,0.6052064895629883,0.2420825958251953
Alberto costa,Juventus,20.0,DF,it Serie A,11.000000000000002,4.4394946,-6.560505390167238,-0.5964095809242943
Tim Drexler,Hoffenheim,19.0,DF,de Bundesliga,4.0,3.7438157,-0.25618433952331543,-0.06404608488082886
Charlie Taylor,Southampton,30.0,DF,eng Premier League,3.2,4.5890393,1.3890393257141112,0.43407478928565973
El Bilal Touré,Stuttgart,22.0,FW,de Bundesliga,15.999999999999998,5.007885,-10.992115020751951,-0.6870071887969971
Mirko Marić,Venezia,29.0,FW,it Serie A,1.7,2.8227696,1.1227696418762207,0.660452730515424
Jonas Hofmann,Leverkusen,32.0,MF,de Bundesliga,3.0000000000000004,3.2241561,0.22415614128112749,0.07471871376037582
Nicolò Zaniolo,Atalanta,25.0,FW,it Serie A,13.0,10.119271,-2.8807287216186523,-0.22159451704758865
Alessandro Marcandalli,Venezia,21.0,DF,it Serie A,3.0000000000000004,3.4194677,0.4194676876068111,0.13982256253560368
Ángel Ortíz,Betis,20.0,DF,es La Liga,3.5,3.2390547,-0.26094532012939453,-0.07455580575125557
Henrique,Valladolid,30.0,DF,es La Liga,1.2,1.7264377,0.5264376878738404,0.4386980732282003
Lucas Martínez Quarta,Fiorentina,28.0,DF,it Serie A,7.999999999999998,4.002746,-3.9972538948059064,-0.4996567368507384
Jorge Cuenca,Fulham,24.0,DF,eng Premier League,6.0,4.6591134,-1.3408865928649902,-0.2234810988108317
Maximilian Breunig,Heidenheim,23.0,FW,de Bundesliga,2.5,3.2785628,0.7785627841949463,0.31142511367797854
James Mcatee,Manchester City,21.0,MF,eng Premier League,21.0,17.629288,-3.3707122802734375,-0.16051010858444942
Luke Shaw,Manchester Utd,29.0,DF,eng Premier League,13.0,7.145271,-5.854729175567627,-0.45036378273597133
Nathan Patterson,Everton,22.0,DF,eng Premier League,15.999999999999998,13.155234,-2.844765663146971,-0.1777978539466857
Steve Mounié,Augsburg,29.0,FW,de Bundesliga,3.0000000000000004,3.2104638,0.21046376228332475,0.0701545874277749
Ibrahima Wadji,Saint-Étienne,29.0,FW,fr Ligue 1,1.7,2.4846148,0.7846148490905762,0.4615381465238684
Harry Amass,Manchester Utd,17.0,DF,eng Premier League,6.0,9.798221,3.798220634460449,0.6330367724100748
Enes Ünal,Bournemouth,27.0,FW,eng Premier League,11.000000000000002,11.976223,0.9762229919433576,0.0887475447221234
Zinédine Ould Khaled,Angers,24.0,MF,fr Ligue 1,1.4000000000000001,2.1487434,0.7487433910369872,0.5348167078835622
Emil Krafth,Newcastle Utd,29.0,DF,eng Premier League,3.0000000000000004,3.482374,0.48237395286560014,0.1607913176218667
Ibrahim Mbaye,Paris S-G,16.0,FW,fr Ligue 1,4.0,4.5074964,0.5074963569641113,0.12687408924102783
Johan Manzambi,Freiburg,18.0,FW,de Bundesliga,9.000000000000002,6.314046,-2.6859540939331072,-0.2984393437703452
Conor Townsend,Ipswich Town,31.0,DF,eng Premier League,1.8,2.5930138,0.7930137634277343,0.4405632019042968
